ProlificID,Native,Otherlangs,Taskdesc,experiment,trial,trans,rating,rt,form,identifier
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,1,FLUFFY,5,6399,fuwafuwa,fuwafuwa_FLUFFY
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,2,WOBBLING,4,3139,yoroyoro,yoroyoro_WOBBLING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,3,SLIGHTLY,5,2379,tyobiQto,tyobiQto_A LITTLE
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,4,EXHAUSTED,4,2746,hoQkori,hoQkori_EXHAUSTED
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,5,TIRED,4,2179,syiNdo,syiNdo_EXHAUSTED
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,6,ANNOYED,0,1545,yaNdagunaruQ,yaNdagunaruQ_ANNOYED
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,7,QUICK,3,1470,hayai,hayai_FAST
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,8,TINGLING,1,2596,hirihiri,hirihiri_BURNING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,9,SOGGY,0,20519,syimeQpoi,syimeQpoi_WET
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,10,POUNDING (E.G. HEART),6,2670,dokidoki,dokidoki_POUNDING (e.g. heart)
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,11,BRAZEN,4,1779,adzu,adzu_RUDE
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,12,ITCHING,0,1823,syikasyika,syikasyika_ITCHING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,13,FREEZE,1,2031,syibareru,syibareru_FREEZE
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,14,QUIET,1,2568,syiiN,syiiN_QUIET
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,15,THROBBING,0,14879,zuNzuN,zuNzuN_THROBBING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,16,CLEAR,1,1831,haQkiri,haQkiri_CLEAR
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,17,ANNOYED,2,1519,zyireQtai,zyireQtai_ANNOYED
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,18,SLUGGISH,1,3346,naNgii,naNgii_SLUGGISH
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,19,GLOOPY,0,1225,nurunuru,nurunuru_STICKY
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,20,ARROGANT,4,1311,tyiputoi,tyiputoi_RUDE
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,21,TICKLING,1,4113,kosobai,kosobai_TICKLING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,22,EXHAUSTED,0,1561,kutabireta,kutabireta_EXHAUSTED
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,23,RIP,0,1967,yabuku,yabuku_TEAR
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,24,SLUGGISH,0,983,erai,erai_SLUGGISH
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,25,LITTLE,3,3565,hosoi,hosoi_SMALL
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,26,SCRATCHING,0,1511,kaii,kaii_PRICKLING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,27,TICKLING,0,1860,kusuguQtee,kusuguQtee_TICKLING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,28,OILY/HEAVY (FOOD),0,1456,aburaQkoi,aburaQkoi_OILY/HEAVY (food)
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,29,SCRATCH,1,1036,kakazyiru,kakazyiru_SCRATCH
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,30,BLINDING (LIGHT),2,4051,hidoroQko,hidoroQko_GLARING (light)
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,31,BIND,1,1560,kubiru,kubiru_BIND
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,32,HARD,0,1195,katai,katai_HARD
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,33,BOUNCING,4,1693,pyoNpyoN,pyoNpyoN_BOUNCING
5fef468cc9707d230796b7c3,English,A little french,I was tasked with listening to japanese words to see if they sound the same as their meaning.,1,34,WHISPERING,4,3443,hisohiso,hisohiso_WHISPERING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,1,FLUFFY,2,6898,fuwafuwa,fuwafuwa_FLUFFY
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,2,WOBBLING,5,3693,yoroyoro,yoroyoro_WOBBLING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,3,A LITTLE,5,2471,tyobiQto,tyobiQto_A LITTLE
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,4,WEARY,0,1082,hoQkori,hoQkori_EXHAUSTED
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,5,TIRED,0,2235,syiNdo,syiNdo_EXHAUSTED
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,6,ANNOYED,1,1610,yaNdagunaruQ,yaNdagunaruQ_ANNOYED
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,7,QUICK,4,2657,hayai,hayai_FAST
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,8,TINGLING,3,1313,hirihiri,hirihiri_BURNING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,9,SOGGY,1,2094,syimeQpoi,syimeQpoi_WET
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,10,BEATING (E.G. HEART),4,2458,dokidoki,dokidoki_POUNDING (e.g. heart)
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,11,RUDE,0,1224,adzu,adzu_RUDE
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,12,ITCHING,6,1553,syikasyika,syikasyika_ITCHING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,13,FREEZE,1,1517,syibareru,syibareru_FREEZE
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,14,QUIET,3,2148,syiiN,syiiN_QUIET
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,15,PULSATING,4,1702,zuNzuN,zuNzuN_THROBBING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,16,CLEAR,1,3177,haQkiri,haQkiri_CLEAR
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,17,IMPATIENT,0,1337,zyireQtai,zyireQtai_ANNOYED
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,18,SLUGGISH,3,1471,naNgii,naNgii_SLUGGISH
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,19,GLOOPY,4,1551,nurunuru,nurunuru_STICKY
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,20,ARROGANT,0,925,tyiputoi,tyiputoi_RUDE
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,21,TICKLING,0,1064,kosobai,kosobai_TICKLING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,22,WEARY,0,1787,kutabireta,kutabireta_EXHAUSTED
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,23,RIP,0,1231,yabuku,yabuku_TEAR
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,24,SLUGGISH,0,1081,erai,erai_SLUGGISH
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,25,SMALL,0,1470,hosoi,hosoi_SMALL
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,26,SCRATCHING,1,1719,kaii,kaii_PRICKLING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,27,TICKLING,0,1307,kusuguQtee,kusuguQtee_TICKLING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,28,OILY/HEAVY (FOOD),0,1322,aburaQkoi,aburaQkoi_OILY/HEAVY (food)
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,29,SCRATCH,1,1884,kakazyiru,kakazyiru_SCRATCH
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,30,DAZZLING,0,1330,hidoroQko,hidoroQko_GLARING (light)
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,31,TIGHTEN,0,2092,kubiru,kubiru_BIND
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,32,HARD,0,1042,katai,katai_HARD
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,33,BOUNCING,6,1847,pyoNpyoN,pyoNpyoN_BOUNCING
5f25387decb3ae191e98c3f4,English,French,Listening to Japanese words and rating how much they related to their meanings,1,34,WHISPERING,5,1686,hisohiso,hisohiso_WHISPERING
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,1,FLUFFY,6,3350,fuwafuwa,fuwafuwa_FLUFFY
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,2,WOBBLING,6,3643,yoroyoro,yoroyoro_WOBBLING
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,3,SLIGHTLY,4,1247,tyobiQto,tyobiQto_A LITTLE
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,4,EXHAUSTED,2,1531,hoQkori,hoQkori_EXHAUSTED
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,5,TIRED,5,2019,syiNdo,syiNdo_EXHAUSTED
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,6,IMPATIENT,3,3262,yaNdagunaruQ,yaNdagunaruQ_ANNOYED
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,7,FAST,2,2952,hayai,hayai_FAST
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,8,TINGLING,1,3832,hirihiri,hirihiri_BURNING
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,9,DAMP,3,1824,syimeQpoi,syimeQpoi_WET
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,10,DRUMMING (E.G. HEART),6,812,dokidoki,dokidoki_POUNDING (e.g. heart)
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,11,RUDE,6,1010,adzu,adzu_RUDE
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,12,PRICKLING,5,1541,syikasyika,syikasyika_ITCHING
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,13,FREEZE,1,6635,syibareru,syibareru_FREEZE
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,14,QUIET,5,1692,syiiN,syiiN_QUIET
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,15,THROBBING,4,1795,zuNzuN,zuNzuN_THROBBING
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,16,REFRESHED,5,2495,haQkiri,haQkiri_CLEAR
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,17,ANNOYED,5,1850,zyireQtai,zyireQtai_ANNOYED
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,18,LETHARGIC,4,3925,naNgii,naNgii_SLUGGISH
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,19,GOOEY,4,1919,nurunuru,nurunuru_STICKY
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,20,ARROGANT,6,2458,tyiputoi,tyiputoi_RUDE
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,21,TICKLING,1,2118,kosobai,kosobai_TICKLING
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,22,TIRED,2,2626,kutabireta,kutabireta_EXHAUSTED
5eea9502fd8990160be45c52,English,French,I was listening to Japanese words and rating them for how well they fit their meaning.,1,23,RIP,1,2925,yabuku,yabuku_TEAR
