Timestamp,exp,Prolific.ID,concept,word,answer,RT,Native.Language,Other.Languages,Unknown.words,Which.words,Task.Description,answer_sen,foil_sen,time_taken
11/09/2020 10:28,8,5c92a21d2affcf001776a514,AFRAID-2,ozyii,correct,4723,English,,no,NA,,"After I heard the gunshots and saw the blood, I was very AFRAID.","After looking after three small children all day, I was utterly DRAINED.",305.618
11/09/2020 10:34,8,5e17956d94a2dc099b08aee2,AFRAID-2,ozyii,incorrect,2229,English,French (some),no,NA,Nothing else - sat on chair in lounge,"After I heard the gunshots and saw the blood, I was very AFRAID.","After looking after three small children all day, I was utterly DRAINED.",629.245
3/09/2020 15:55,12,5ce6c8f448eadf00197c3748,AFRAID-3,ottyiiyo,incorrect,2199,English,,yes,NA,Listening to Japanese words and attempting to correctly choose their translation in English.,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",277.194
3/09/2020 15:55,12,5b3648e7f726b2000192b3f4,AFRAID-3,ottyiiyo,correct,2535,English,,no,NA,,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",241.058
3/09/2020 15:57,12,5e24beef19295973d343582d,AFRAID-3,ottyiiyo,correct,1245,English,,no,NA,Using initial gut instinct,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",218.669
3/09/2020 15:57,12,5d53ec22cb1bcf0015f59a65,AFRAID-3,ottyiiyo,incorrect,2167,English,Spanish,no,NA,trying to remember words in case they were repeated,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",376.825
3/09/2020 16:00,12,59e3af7aae9f950001d83ff8,AFRAID-3,ottyiiyo,incorrect,3263,English,,no,NA,Guessing the meaning of the word from 2 possible options,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",409.479
3/09/2020 16:02,12,5efca5dc346ca1069937f97b,AFRAID-3,ottyiiyo,incorrect,2635,English,,no,NA,guessing japanese words,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",224.77
3/09/2020 16:02,12,5e3c0d3e10aea20442450b5b,AFRAID-3,ottyiiyo,correct,7337,English,n/a,no,NA,,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",322.75
3/09/2020 16:04,12,5f328dc31b6733058bcbe0c2,AFRAID-3,ottyiiyo,correct,2453,English,n/a,no,NA,,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",283.356
3/09/2020 16:15,12,5c3f7c6329966300010dce78,AFRAID-3,ottyiiyo,correct,1203,English,None,no,NA,guessing the meaning of Japanese words in a sentence,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",227.466
3/09/2020 16:16,12,5f29956706537e0d6efca7c2,AFRAID-3,ottyiiyo,incorrect,1697,English,Spanish,no,NA,listening to japanese words and choosing which word i thought they meant,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",292.182
3/09/2020 16:19,12,5ebc2119e767ac034e2b1c4b,AFRAID-3,ottyiiyo,incorrect,4256,english,english,no,NA,Deciding whether a Japanese word I did not understand bore resemblances in cadence and sound to the same word in English.,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",699.473
3/09/2020 17:04,12,59e8c8af71734300015ca0a9,AFRAID-3,ottyiiyo,correct,1995,English,None,yes,NA,Guessing what the translation of the word is based on the sound,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",414.538
4/09/2020 14:52,12,5ea98a3a64c8cb0a4600fb18,AFRAID-3,ottyiiyo,correct,5021,English,,no,NA,"Listening to Japanese words, and with the word in a translated sentence, try to guess the meaning","After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",464.76
10/09/2020 17:24,12,5c9d2f3944a54a00016d1d50,AFRAID-3,ottyiiyo,correct,1637,English,,no,NA,I was listening to japanese words and picking translations for them,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",292.586
10/09/2020 17:26,12,5f1c63ce2fdbc407f0fe1a65,AFRAID-3,ottyiiyo,correct,1207,English,,no,NA,,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",408.465
10/09/2020 18:15,12,595253890f31490001c7ab37,AFRAID-3,ottyiiyo,incorrect,2080,English,,no,NA,Listening to Japanese words and trying to decide which word out of two shown were correct,"After I heard the gunshots and saw the blood, I was very AFRAID.","After wasting several hours on pointless tasks, I was very ANNOYED.",400.377
6/10/2020 12:08,18,5df3c01761b48a295ffba48f,AFRAID-3,ottyiiyo,incorrect,2313,English,None,no,NA,Listening to a series of Japanese words and trying to select a contextual equivalent in English by guesswork.,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",510.401
6/10/2020 12:09,18,5f4c2666459811846b9b9763,AFRAID-3,ottyiiyo,correct,700,English,Spanish,no,NA,,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",183.427
6/10/2020 12:09,18,5e4ebab0056b9c30d2bb674c,AFRAID-3,ottyiiyo,correct,2227,English,,no,NA,Listening to japanese words and guessing the english translation from a choice of two sentances. ,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",309.866
6/10/2020 12:09,18,5ea02e924f363b03dc7c05e3,AFRAID-3,ottyiiyo,incorrect,5505,English,French,no,NA,Guessing the meaning of Japanese words,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",493.111
6/10/2020 12:10,18,597725537f87260001cd5b65,AFRAID-3,ottyiiyo,incorrect,3528,English,,no,NA,Listening to japanese and guessing what they were in English,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",303.729
6/10/2020 12:11,18,5ee0eeb26cb68d0a7967870b,AFRAID-3,ottyiiyo,correct,1217,English,,yes,NA,interesting,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",232.584
6/10/2020 12:12,18,5e1ca190d6b7e102f5dd5487,AFRAID-3,ottyiiyo,incorrect,2324,English,None,no,NA,Trying to match the sounds of Japanese words to their meaning in English,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",286.544
6/10/2020 12:12,18,5c52dce2d3cc6b0001d938a5,AFRAID-3,ottyiiyo,incorrect,3622,English,none,no,NA,"Listening to Japanese words, and guessing the English translation from 2 options","After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",294.093
6/10/2020 12:13,18,5e9321bc2ac4bb1735bec64f,AFRAID-3,ottyiiyo,incorrect,1058,English,German (some),no,NA,I was trying to match Japanese words to English words and given English sentences for context.,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",357.743
6/10/2020 12:13,18,5f2aa5dd21e0b130d8e9be70,AFRAID-3,ottyiiyo,correct,2128,English,,yes,NA,Sat in a quiet room. Replayed the words and tried to sound them out myself ,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",399.431
6/10/2020 12:14,18,5c98db753df5fc0016e3baed,AFRAID-3,ottyiiyo,incorrect,2329,english,none,no,NA,guessing japanesse words,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",254.576
6/10/2020 12:17,18,5f651772bf9906084bc834b7,AFRAID-3,ottyiiyo,correct,3096,English,,no,NA,Sitting at a computer guessing the meanings of Japanese words,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",505.3
6/10/2020 12:19,18,5ed0998b07a7ba17d1408da1,AFRAID-3,ottyiiyo,correct,1812,English,,yes,NA,Fun and easy!,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",354.27
6/10/2020 12:51,18,5f350486d0c0764216b6745e,AFRAID-3,ottyiiyo,incorrect,3640,English,,no,NA,I was trying to listen to the japanese word I thought sounded the most like the english equivilant in terms of tone and sound,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",317.733
8/10/2020 21:16,18,5c426de31ddd660001c99cdd,AFRAID-3,ottyiiyo,incorrect,2066,english,swedish,no,NA,,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",166.143
8/10/2020 21:17,18,5ee7a70c55e80504fa3bc6ab,AFRAID-3,ottyiiyo,incorrect,949,English,Bits of German,no,NA,Listening to Japanese spoken and guessing what the word means,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",193.09
8/10/2020 21:17,18,5ccb3fb3d322be00155c9fce,AFRAID-3,ottyiiyo,incorrect,1513,English,,yes,NA,I was listening to Japanese words and guessing their meanings,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",219.878
8/10/2020 21:18,18,5eeaff91fd89901efebf84b4,AFRAID-3,ottyiiyo,incorrect,2829,English,none,no,NA,Guessing what the Japaneses words meant ,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",267.636
8/10/2020 21:18,18,5c921ef15be2830016f8c8ea,AFRAID-3,ottyiiyo,incorrect,1785,English ,,no,NA,Trying to translate Japanese words,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",275.15
8/10/2020 21:19,18,5eebc01d1b53c11438f3405b,AFRAID-3,ottyiiyo,correct,1292,English,French,no,NA,Guessing what Japanese words meant ,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",308.303
8/10/2020 21:19,18,5eda6493ce80f30be6128167,AFRAID-3,ottyiiyo,correct,1730,English,,no,NA,Listening to Japanese words and trying to guess the meaning in english,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",368.314
8/10/2020 21:19,18,5bfa8c4b18430e0001865d19,AFRAID-3,ottyiiyo,incorrect,1424,English,None,no,NA,Trying to work out which words in Chinese are which in English...All worked OK,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",399.054
8/10/2020 21:23,18,5c5f61170a2a3c000123dc45,AFRAID-3,ottyiiyo,incorrect,2303,English,French,no,NA,Guess the English translation of a Japanese word from a choice of two,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",512.707
8/10/2020 21:26,18,5e6143aea9267c045bfcf7a2,AFRAID-3,ottyiiyo,correct,1696,English,None,no,NA,Trying to guess the meaning of Japanese words based on how they sound,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",765.246
8/10/2020 21:27,18,5ec705b09b469614f8418b27,AFRAID-3,ottyiiyo,incorrect,7297,English,"French, German",no,NA,Guessing between two english words as translation of a japanese word,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",841.186
8/10/2020 21:27,18,5c377642bc6444000133aae9,AFRAID-3,ottyiiyo,incorrect,2810,English,None,no,NA,To guess the translation of Japanese words to English,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",772.653
8/10/2020 21:28,18,5d6d94cb05e6930001a1464d,AFRAID-3,ottyiiyo,correct,2578,English,some Spanish,no,NA,Guessing the meaning of Japanese words.,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",568.778
8/10/2020 21:29,18,5cb902701f3e4c00015d1ab8,AFRAID-3,ottyiiyo,incorrect,2121,English,French,no,NA,Guessing the meaning of Japanese words,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",934.925
8/10/2020 21:33,18,5c1a54257fa1590001b96070,AFRAID-3,ottyiiyo,incorrect,6740,english,none,no,NA,understanding japanese language,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",1198.384
15/10/2020 16:29,18,5f0787e0905be01692f34950,AFRAID-3,ottyiiyo,correct,479,English,none,no,NA,closest translation to a japanese word in english,"After I heard the gunshots and saw the blood, I was very SCARED.","After wasting several hours on pointless tasks, I was very UPSET.",305.99
